,payment_type_id,internet_service_type_id,customer_id,contract_type_id,paperless_billing,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,monthly_charges,total_charges,churn,internet_service_type,payment_type
5647,1,2,7964-VEXDG,1,No,Male,0,No,Yes,21,Yes,Yes,Yes,No,No,No,No,No,1,No,80.35,1747.2,No,Fiber optic,Electronic check
5648,2,1,7964-YESJC,1,No,Female,0,Yes,No,24,Yes,Yes,Yes,Yes,Yes,No,No,No,1,No,66.3,1559.45,No,DSL,Mailed check
5649,3,2,7964-ZRKKG,2,Yes,Male,0,Yes,No,67,Yes,Yes,No,Yes,No,No,Yes,No,2,Yes,88.4,5798.3,No,Fiber optic,Bank transfer (automatic)
5650,4,1,7966-YOTQW,1,Yes,Male,0,No,No,10,Yes,Yes,Yes,No,No,No,No,No,1,Yes,54.5,568.2,No,DSL,Credit card (automatic)
5651,3,2,7967-HYCDE,1,No,Male,0,No,No,8,Yes,No,No,No,No,No,No,No,1,No,70.7,553.4,No,Fiber optic,Bank transfer (automatic)
5652,2,3,7968-QUXNS,1,No,Male,0,No,No,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,18.95,110.15,No,None,Mailed check
5653,1,2,7969-AULMZ,1,Yes,Female,0,No,No,21,Yes,Yes,No,No,No,No,Yes,Yes,1,Yes,97.35,2119.5,Yes,Fiber optic,Electronic check
5654,2,3,7969-FFOWG,3,No,Male,0,Yes,Yes,65,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.9,1292.6,No,None,Mailed check
5655,4,2,7971-HLVXI,3,Yes,Male,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,Yes,3,Yes,84.5,6130.85,No,Fiber optic,Credit card (automatic)
5656,4,2,7973-DZRKH,3,Yes,Female,0,No,Yes,66,Yes,Yes,Yes,No,Yes,Yes,No,No,3,Yes,90.95,5930.05,No,Fiber optic,Credit card (automatic)
5657,3,1,7975-JMZNT,3,No,Male,0,Yes,No,66,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,No,91.7,6075.9,No,DSL,Bank transfer (automatic)
5658,1,2,7975-TZMLR,2,Yes,Male,0,No,No,47,Yes,Yes,No,Yes,Yes,No,Yes,Yes,2,Yes,103.1,4889.3,No,Fiber optic,Electronic check
5659,4,3,7976-CICYS,1,Yes,Male,0,No,No,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,20.7,83.75,No,None,Credit card (automatic)
5660,2,3,7977-HXJKU,3,No,Male,0,No,Yes,21,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.6,397,No,None,Mailed check
5661,1,2,7978-DKUQH,1,Yes,Female,0,Yes,No,25,Yes,No,No,No,Yes,No,No,No,1,Yes,74.6,1797.75,No,Fiber optic,Electronic check
5662,4,2,7979-CORPM,1,Yes,Male,0,No,No,24,Yes,Yes,No,Yes,No,No,Yes,No,1,Yes,90.55,2282.55,Yes,Fiber optic,Credit card (automatic)
5663,2,3,7980-MHFLQ,3,No,Female,0,Yes,Yes,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,24.9,1859.2,No,None,Mailed check
5664,4,2,7982-VCELR,1,Yes,Female,0,No,No,36,Yes,No,No,Yes,No,No,Yes,Yes,1,Yes,94.8,3565.65,No,Fiber optic,Credit card (automatic)
5665,1,1,7989-AWGEH,1,Yes,Male,0,Yes,Yes,49,No,No phone service,Yes,No,No,No,No,Yes,1,Yes,39.2,1838.15,No,DSL,Electronic check
5666,2,3,7989-CHGTL,1,Yes,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,19.6,19.6,Yes,None,Mailed check
5667,1,1,7989-VCQOH,1,No,Male,0,Yes,Yes,18,Yes,No,Yes,No,Yes,Yes,Yes,Yes,1,No,83.25,1611.15,No,DSL,Electronic check
5668,2,2,7993-NQLJE,1,No,Male,0,Yes,Yes,15,Yes,No,Yes,No,No,No,No,No,1,No,75.1,1151.55,No,Fiber optic,Mailed check
5669,1,2,7993-PYKOF,1,No,Male,0,Yes,No,8,Yes,No,Yes,No,No,No,No,No,1,No,75.0,632.95,Yes,Fiber optic,Electronic check
5670,3,2,7994-UYIVZ,1,Yes,Male,0,Yes,No,8,Yes,Yes,No,No,No,No,No,Yes,1,Yes,85.65,659.45,No,Fiber optic,Bank transfer (automatic)
5671,3,1,7994-XIRTR,2,No,Male,1,No,No,54,Yes,No,No,No,Yes,Yes,No,Yes,2,No,65.25,3529.95,No,DSL,Bank transfer (automatic)
5672,4,1,7995-ZHHNZ,2,No,Male,0,Yes,No,42,Yes,Yes,Yes,No,No,No,No,No,2,No,56.1,2386.85,No,DSL,Credit card (automatic)
5673,3,3,7996-BPXHY,3,Yes,Female,0,Yes,Yes,13,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,25.0,332.5,No,None,Bank transfer (automatic)
5674,4,3,7996-MHXLW,3,Yes,Female,0,No,No,66,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,25.15,1683.6,No,None,Credit card (automatic)
5675,4,2,7997-EASSD,2,Yes,Female,0,Yes,No,63,Yes,Yes,No,No,No,Yes,No,No,2,Yes,81.2,4965.1,No,Fiber optic,Credit card (automatic)
5676,3,1,7998-WNZEM,3,No,Male,0,No,No,71,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,No,80.6,5708.2,No,DSL,Bank transfer (automatic)
5677,4,3,7998-ZLXWN,1,No,Female,0,Yes,No,15,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,20.45,330.8,No,None,Credit card (automatic)
5678,1,2,8000-REIQB,1,Yes,Female,1,No,No,1,Yes,No,No,No,No,No,No,No,1,Yes,69.95,69.95,Yes,Fiber optic,Electronic check
5679,1,3,8003-EWNDZ,1,Yes,Female,0,No,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,21.2,222.65,No,None,Electronic check
5680,2,3,8006-PYCSW,1,No,Female,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,20.1,39.8,No,None,Mailed check
5681,3,3,8007-YYPWD,3,No,Female,0,No,No,15,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,25.05,369.1,No,None,Bank transfer (automatic)
5682,1,2,8008-ESFLK,2,No,Female,0,Yes,No,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,2,No,110.5,5835.5,No,Fiber optic,Electronic check
5683,1,1,8008-HAWED,1,Yes,Male,0,No,No,14,No,No phone service,No,No,Yes,No,Yes,Yes,1,Yes,50.75,712.75,Yes,DSL,Electronic check
5684,2,3,8008-OTEZX,2,No,Female,0,Yes,Yes,35,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,19.65,708.8,No,None,Mailed check
5685,1,2,8010-EZLOU,1,Yes,Male,1,No,No,15,Yes,Yes,No,Yes,No,No,No,No,1,Yes,80.2,1217.25,Yes,Fiber optic,Electronic check
5686,1,2,8012-SOUDQ,1,Yes,Female,1,No,No,43,Yes,Yes,No,Yes,No,No,Yes,No,1,Yes,90.25,3838.75,No,Fiber optic,Electronic check
5687,1,2,8015-IHCGW,3,Yes,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,115.5,8425.15,No,Fiber optic,Electronic check
5688,1,2,8016-NCFVO,1,Yes,Male,1,No,No,55,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Yes,116.5,6382.55,No,Fiber optic,Electronic check
5689,3,1,8016-ZMGMO,2,Yes,Female,1,Yes,No,66,Yes,Yes,No,Yes,Yes,No,Yes,No,2,Yes,70.85,4738.85,No,DSL,Bank transfer (automatic)
5690,1,2,8017-LXHFA,1,Yes,Female,1,No,No,23,Yes,No,No,Yes,No,No,Yes,Yes,1,Yes,94.75,2293.6,Yes,Fiber optic,Electronic check
5691,4,1,8017-UVSZU,1,No,Female,0,Yes,No,40,Yes,Yes,No,Yes,No,No,No,No,1,No,56.6,2379.1,No,DSL,Credit card (automatic)
5692,1,2,8019-ENHXU,1,Yes,Male,0,Yes,No,42,Yes,Yes,No,Yes,Yes,Yes,No,Yes,1,Yes,99.45,4138.05,Yes,Fiber optic,Electronic check
5693,4,2,8020-BWHYL,1,Yes,Female,1,No,No,15,Yes,No,No,Yes,No,No,No,No,1,Yes,75.3,1147.45,Yes,Fiber optic,Credit card (automatic)
5694,2,3,8022-BECSI,2,No,Male,0,No,No,22,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,19.6,422.5,No,None,Mailed check
5695,3,2,8023-QHAIO,1,Yes,Female,1,Yes,No,56,Yes,Yes,No,No,No,Yes,No,No,1,Yes,76.85,4275.75,No,Fiber optic,Bank transfer (automatic)
5696,3,2,8024-XNAFQ,3,Yes,Female,1,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,Yes,107.4,7748.75,No,Fiber optic,Bank transfer (automatic)
5697,3,3,8028-PNXHQ,3,Yes,Male,0,Yes,Yes,62,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,24.25,1424.6,No,None,Bank transfer (automatic)
5698,3,2,8029-XYPWT,3,Yes,Male,1,Yes,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,115.05,8016.6,No,Fiber optic,Bank transfer (automatic)
5699,2,1,8033-ATFAS,1,Yes,Female,0,Yes,Yes,39,Yes,No,No,No,Yes,No,Yes,No,1,Yes,59.85,2341.5,No,DSL,Mailed check
5700,1,2,8033-VCZGH,2,Yes,Male,0,Yes,No,50,Yes,Yes,Yes,No,Yes,No,Yes,Yes,2,Yes,103.95,5231.3,No,Fiber optic,Electronic check
5701,4,2,8034-RYTVV,2,Yes,Female,0,No,No,55,Yes,Yes,Yes,No,Yes,No,No,No,2,Yes,84.25,4589.85,No,Fiber optic,Credit card (automatic)
5702,1,1,8035-BUYVG,2,Yes,Male,0,Yes,No,40,No,No phone service,Yes,Yes,Yes,No,No,No,2,Yes,42.35,1716.45,Yes,DSL,Electronic check
5703,1,2,8035-PWSEV,1,Yes,Female,0,No,No,6,Yes,No,No,No,Yes,Yes,No,Yes,1,Yes,89.25,487.05,No,Fiber optic,Electronic check
5704,4,1,8039-ACLPL,3,No,Female,0,Yes,Yes,72,Yes,No,Yes,Yes,Yes,No,No,Yes,3,No,68.75,4888.2,No,DSL,Credit card (automatic)
5705,3,1,8039-EQPIM,3,No,Male,0,Yes,No,69,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,3,No,60.25,4055.5,No,DSL,Bank transfer (automatic)
5706,2,2,8040-MNRTF,1,No,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,1,No,71.1,71.1,No,Fiber optic,Mailed check
5707,4,2,8041-TMEID,3,No,Male,1,Yes,No,63,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,No,108.5,6991.9,No,Fiber optic,Credit card (automatic)
5708,2,2,8042-JVNFH,1,Yes,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,1,Yes,71.35,71.35,Yes,Fiber optic,Mailed check
5709,3,3,8042-RNLKO,2,No,Male,0,No,No,66,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,25.45,1699.15,No,None,Bank transfer (automatic)
5710,2,3,8043-PNYSD,3,No,Male,0,Yes,Yes,63,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.55,1245.6,No,None,Mailed check
5711,1,3,8044-BGWPI,1,Yes,Male,0,Yes,Yes,12,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,21.15,306.05,No,None,Electronic check
5712,4,1,8046-DNVTL,3,Yes,Male,0,Yes,No,62,No,No phone service,Yes,Yes,No,Yes,No,No,3,Yes,38.6,2345.55,No,DSL,Credit card (automatic)
5713,2,3,8048-DSDFQ,1,No,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,20.2,20.2,No,None,Mailed check
5714,2,1,8049-WJCLQ,1,No,Male,0,Yes,Yes,10,Yes,No,No,No,Yes,No,Yes,No,1,No,60.2,563.5,No,DSL,Mailed check
5715,4,1,8050-DVOJX,3,No,Male,1,No,No,49,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,No,81.35,4060.9,No,DSL,Credit card (automatic)
5716,4,1,8050-WYBND,2,Yes,Female,0,No,Yes,22,No,No phone service,No,No,Yes,No,Yes,Yes,2,Yes,49.45,1031.4,No,DSL,Credit card (automatic)
5717,4,1,8050-XGRVL,2,No,Female,0,Yes,Yes,62,Yes,No,Yes,No,Yes,No,No,No,2,No,54.75,3425.35,No,DSL,Credit card (automatic)
5718,1,2,8051-HJRLT,1,Yes,Female,1,No,No,1,Yes,No,No,No,No,No,No,No,1,Yes,70.55,70.55,Yes,Fiber optic,Electronic check
5719,3,3,8053-WWDRO,1,No,Female,0,Yes,No,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,19.5,146.3,Yes,None,Bank transfer (automatic)
5720,1,2,8058-DMYRU,1,Yes,Male,1,No,No,54,Yes,Yes,No,Yes,No,No,No,Yes,1,Yes,90.05,4931.8,No,Fiber optic,Electronic check
5721,1,2,8058-INTPH,1,Yes,Female,0,No,No,1,Yes,No,No,No,No,No,Yes,No,1,Yes,79.65,79.65,Yes,Fiber optic,Electronic check
5722,1,2,8058-JMEQO,1,Yes,Female,1,No,No,9,Yes,Yes,No,No,No,No,No,Yes,1,Yes,84.45,762.5,Yes,Fiber optic,Electronic check
5723,3,2,8059-UDZFY,1,Yes,Female,1,No,Yes,33,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,Yes,105.35,3465.05,No,Fiber optic,Bank transfer (automatic)
5724,4,1,8060-HIWJJ,3,No,Male,0,No,No,64,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3,No,86.55,5632.55,No,DSL,Credit card (automatic)
5725,1,2,8062-YBDOE,1,Yes,Male,1,No,No,1,Yes,No,No,No,No,No,No,No,1,Yes,69.65,69.65,Yes,Fiber optic,Electronic check
5726,1,2,8063-GBATB,1,Yes,Female,1,No,No,27,Yes,Yes,No,No,No,No,No,Yes,1,Yes,85.25,2287.25,Yes,Fiber optic,Electronic check
5727,1,2,8063-RJYNF,1,Yes,Male,0,No,No,16,Yes,No,Yes,No,No,No,Yes,Yes,1,Yes,94.25,1483.25,Yes,Fiber optic,Electronic check
5728,1,1,8064-RAVOH,1,Yes,Male,0,No,Yes,1,Yes,No,No,No,Yes,No,No,No,1,Yes,49.85,49.85,No,DSL,Electronic check
5729,3,2,8065-BVEPF,1,Yes,Male,1,No,No,65,Yes,No,No,Yes,Yes,No,Yes,Yes,1,Yes,99.1,6496.15,No,Fiber optic,Bank transfer (automatic)
5730,4,2,8065-QBYTO,2,Yes,Female,1,No,No,71,Yes,Yes,Yes,Yes,No,Yes,Yes,No,2,Yes,99.65,7181.25,No,Fiber optic,Credit card (automatic)
5731,1,2,8065-YKXKD,1,Yes,Female,0,No,No,10,Yes,Yes,No,No,No,No,No,No,1,Yes,74.75,799.65,Yes,Fiber optic,Electronic check
5732,1,1,8066-POXGX,1,Yes,Female,0,No,No,13,No,No phone service,No,No,No,No,No,Yes,1,Yes,35.1,446.1,Yes,DSL,Electronic check
5733,4,3,8067-NIOYM,3,Yes,Female,0,Yes,Yes,24,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,21.1,490.65,No,None,Credit card (automatic)
5734,4,1,8069-RHUXK,3,No,Female,0,Yes,Yes,67,No,No phone service,Yes,No,No,Yes,No,No,3,No,35.7,2545.7,No,DSL,Credit card (automatic)
5735,2,1,8069-YQQAJ,1,Yes,Male,0,No,No,14,No,No phone service,No,Yes,No,No,No,No,1,Yes,31.1,419.7,No,DSL,Mailed check
5736,2,1,8070-AAWZP,1,No,Male,1,Yes,No,24,No,No phone service,No,No,Yes,Yes,No,No,1,No,34.25,828.2,No,DSL,Mailed check
5737,2,2,8071-SBTRN,3,Yes,Female,0,No,No,70,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,Yes,111.15,7737.55,No,Fiber optic,Mailed check
5738,2,3,8073-IJDCM,1,Yes,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,20.3,20.3,Yes,None,Mailed check
5739,4,3,8075-GXIUB,2,No,Male,1,Yes,No,9,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,19.85,183.15,No,None,Credit card (automatic)
5740,2,3,8076-FEZKJ,2,No,Male,0,No,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,19.5,225.85,No,None,Mailed check
5741,1,2,8079-XRJRS,2,No,Male,0,Yes,No,65,Yes,Yes,Yes,Yes,Yes,No,No,No,2,No,89.75,5769.6,Yes,Fiber optic,Electronic check
5742,1,1,8080-DDEMJ,1,No,Male,1,No,No,1,Yes,No,No,No,No,No,No,No,1,No,45.1,45.1,Yes,DSL,Electronic check
5743,4,1,8080-POTJR,2,Yes,Female,0,No,No,30,Yes,Yes,Yes,No,Yes,No,Yes,Yes,2,Yes,79.3,2427.1,No,DSL,Credit card (automatic)
5744,2,1,8082-GHXOP,1,No,Male,0,No,Yes,13,Yes,No,No,No,No,No,No,No,1,No,44.0,659.35,No,DSL,Mailed check
5745,1,2,8083-YTZES,1,Yes,Male,0,No,No,4,Yes,Yes,No,No,No,No,No,No,1,Yes,74.35,265.35,Yes,Fiber optic,Electronic check
5746,2,3,8084-OIVBS,2,No,Female,0,No,No,11,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,20.0,211.95,No,None,Mailed check
5747,2,2,8085-MSNLK,3,No,Female,0,Yes,No,62,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,No,113.95,6891.4,No,Fiber optic,Mailed check
5748,1,2,8086-OVPWV,1,Yes,Male,0,No,No,2,Yes,No,No,No,No,No,No,Yes,1,Yes,80.2,181.1,Yes,Fiber optic,Electronic check
5749,1,2,8087-LGYHQ,1,Yes,Male,0,No,No,9,Yes,No,No,No,Yes,No,Yes,Yes,1,Yes,94.05,811.65,No,Fiber optic,Electronic check
5750,3,2,8089-UZWLX,3,No,Female,1,No,No,71,Yes,Yes,No,No,Yes,No,Yes,Yes,3,No,104.05,7413.55,No,Fiber optic,Bank transfer (automatic)
5751,4,2,8091-TTVAX,2,No,Male,0,Yes,No,58,Yes,Yes,No,No,Yes,No,Yes,Yes,2,No,100.35,5681.1,No,Fiber optic,Credit card (automatic)
5752,3,3,8092-NLTGF,3,No,Male,0,No,No,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,24.75,1777.6,No,None,Bank transfer (automatic)
5753,2,1,8095-WANWK,1,No,Female,0,No,No,10,Yes,No,No,No,No,No,No,No,1,No,45.25,428.7,No,DSL,Mailed check
5754,1,1,8096-LOIST,1,Yes,Female,0,No,No,19,Yes,No,No,No,No,No,No,Yes,1,Yes,56.2,1093.4,No,DSL,Electronic check
5755,4,1,8097-OMULG,2,No,Male,0,Yes,Yes,59,Yes,No,No,Yes,Yes,Yes,Yes,Yes,2,No,76.75,4541.9,No,DSL,Credit card (automatic)
5756,2,1,8097-VBQTZ,1,Yes,Male,0,No,No,54,Yes,No,Yes,Yes,No,Yes,Yes,No,1,Yes,69.9,3883.3,No,DSL,Mailed check
5757,1,2,8098-LLAZX,1,Yes,Female,1,No,No,4,Yes,Yes,No,No,No,No,Yes,Yes,1,Yes,95.45,396.1,Yes,Fiber optic,Electronic check
5758,1,3,8098-TDCBU,3,No,Female,0,Yes,No,42,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,25.25,1108.2,No,None,Electronic check
5759,4,2,8099-MZPUJ,3,No,Male,0,Yes,Yes,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,No,111.8,5443.65,No,Fiber optic,Credit card (automatic)
5760,1,1,8100-HZZLJ,1,Yes,Female,0,No,Yes,43,Yes,No,Yes,Yes,No,No,No,Yes,1,Yes,63.95,2737.05,No,DSL,Electronic check
5761,4,1,8100-PNJMH,3,Yes,Male,0,Yes,Yes,68,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,88.85,6132.7,No,DSL,Credit card (automatic)
5762,1,2,8104-OSKWT,1,Yes,Female,0,No,No,12,Yes,Yes,Yes,No,No,No,No,No,1,Yes,79.8,1001.2,No,Fiber optic,Electronic check
5763,3,1,8106-GWQOK,3,Yes,Male,0,Yes,No,38,No,No phone service,Yes,Yes,No,Yes,Yes,Yes,3,Yes,60.0,2193.2,No,DSL,Bank transfer (automatic)
5764,1,2,8107-KNCIM,1,Yes,Male,1,Yes,No,14,Yes,Yes,No,No,No,No,No,No,1,Yes,75.1,1013.35,No,Fiber optic,Electronic check
5765,3,2,8107-RZLNV,3,Yes,Male,0,Yes,No,72,Yes,Yes,No,Yes,Yes,No,Yes,Yes,3,Yes,106.3,7565.35,No,Fiber optic,Bank transfer (automatic)
5766,1,1,8108-UXRQN,1,No,Female,0,Yes,Yes,11,No,No phone service,Yes,No,No,No,Yes,Yes,1,No,50.55,565.35,No,DSL,Electronic check
5767,2,1,8109-YUOHE,2,No,Male,0,No,No,17,Yes,No,Yes,Yes,No,No,No,No,2,No,56.1,946.95,No,DSL,Mailed check
5768,3,1,8111-BKVDS,1,No,Female,0,No,No,10,No,No phone service,Yes,Yes,Yes,No,No,No,1,No,40.7,449.3,No,DSL,Bank transfer (automatic)
5769,3,2,8111-RKSPX,1,Yes,Male,0,No,No,4,Yes,Yes,No,No,No,No,No,No,1,Yes,72.2,305.55,Yes,Fiber optic,Bank transfer (automatic)
5770,1,2,8111-SLLHI,1,Yes,Male,1,Yes,No,39,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,Yes,105.65,4284.8,Yes,Fiber optic,Electronic check
5771,1,2,8118-LSUEL,1,Yes,Male,1,No,No,23,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,Yes,106.4,2483.5,Yes,Fiber optic,Electronic check
5772,1,2,8118-TJAFG,1,Yes,Male,0,Yes,Yes,9,Yes,No,No,Yes,No,Yes,Yes,Yes,1,Yes,101.5,906.85,No,Fiber optic,Electronic check
5773,2,2,8120-JDCAM,1,Yes,Male,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,1,Yes,69.55,284.9,No,Fiber optic,Mailed check
5774,4,2,8123-QBNAZ,1,Yes,Female,0,Yes,Yes,36,Yes,Yes,Yes,No,Yes,No,Yes,Yes,1,Yes,104.5,3684.95,No,Fiber optic,Credit card (automatic)
5775,2,1,8124-NZVGJ,2,Yes,Female,0,No,No,6,No,No phone service,No,No,No,Yes,Yes,Yes,2,Yes,49.25,255.6,No,DSL,Mailed check
5776,3,1,8125-QPFJD,3,Yes,Female,0,Yes,No,72,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,Yes,84.9,6065.3,No,DSL,Bank transfer (automatic)
5777,2,2,8128-YVJRG,1,Yes,Female,0,No,No,7,Yes,Yes,Yes,No,No,No,No,No,1,Yes,79.65,604.7,Yes,Fiber optic,Mailed check
5778,2,3,8129-GMVGI,3,No,Female,0,Yes,Yes,56,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,20.05,1090.1,No,None,Mailed check
5779,2,2,8132-YPVBX,1,Yes,Female,0,No,No,6,Yes,No,No,Yes,No,No,No,Yes,1,Yes,85.95,514.6,No,Fiber optic,Mailed check
5780,3,2,8133-ANHHJ,2,No,Female,1,No,No,49,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2,No,103.0,5166.2,No,Fiber optic,Bank transfer (automatic)
5781,2,3,8138-EALND,1,No,Male,0,No,No,15,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,19.75,311.6,No,None,Mailed check
5782,2,3,8143-ETQTI,3,Yes,Female,0,Yes,Yes,23,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,19.65,451.55,No,None,Mailed check
5783,1,1,8144-DGHXP,3,No,Female,0,No,No,54,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,No,80.6,4299.95,No,DSL,Electronic check
5784,3,1,8146-QQKZH,3,No,Female,0,Yes,No,71,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,No,81.85,5924.4,No,DSL,Bank transfer (automatic)
5785,1,1,8148-BPLZQ,1,Yes,Male,0,No,No,34,Yes,No,No,Yes,No,No,No,No,1,Yes,49.8,1734.2,No,DSL,Electronic check
5786,1,3,8148-NLEGT,3,No,Female,0,Yes,Yes,42,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,22.95,1014.25,No,None,Electronic check
5787,4,3,8148-WOCMK,3,No,Male,0,Yes,Yes,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.6,125,No,None,Credit card (automatic)
5788,4,2,8149-AIQCG,1,Yes,Male,0,No,No,39,Yes,Yes,No,No,No,No,No,No,1,Yes,73.15,2730.85,No,Fiber optic,Credit card (automatic)
5789,1,2,8149-RSOUN,1,Yes,Female,0,No,No,1,Yes,Yes,No,No,No,No,Yes,Yes,1,Yes,93.85,93.85,Yes,Fiber optic,Electronic check
5790,2,3,8150-QUDFX,1,No,Male,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,19.85,51.6,No,None,Mailed check
5791,1,2,8152-UOBNY,2,Yes,Female,1,No,No,50,Yes,Yes,No,Yes,No,Yes,Yes,Yes,2,Yes,106.8,5347.95,No,Fiber optic,Electronic check
5792,4,2,8152-VETUR,3,Yes,Female,0,Yes,No,72,Yes,Yes,No,Yes,No,No,Yes,Yes,3,Yes,97.7,6869.7,No,Fiber optic,Credit card (automatic)
5793,4,2,8155-IBNHG,1,Yes,Female,0,Yes,No,24,Yes,Yes,No,No,No,No,No,No,1,Yes,75.4,1747.85,Yes,Fiber optic,Credit card (automatic)
5794,1,1,8158-WPEZG,1,Yes,Male,0,No,No,11,No,No phone service,No,Yes,No,Yes,No,No,1,Yes,35.65,425.1,No,DSL,Electronic check
5795,1,1,8160-HOWOX,1,Yes,Female,0,No,No,7,Yes,No,No,No,No,No,Yes,Yes,1,Yes,66.85,458.1,No,DSL,Electronic check
5796,1,2,8161-QYMTT,1,Yes,Male,0,No,No,7,Yes,Yes,No,No,No,No,Yes,Yes,1,Yes,94.1,701.3,No,Fiber optic,Electronic check
5797,2,3,8164-OCKUJ,3,No,Female,0,Yes,Yes,59,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,20.6,1286,No,None,Mailed check
5798,4,1,8165-CBKXO,3,Yes,Male,0,Yes,Yes,66,No,No phone service,No,Yes,Yes,No,Yes,Yes,3,Yes,56.75,3708.4,No,DSL,Credit card (automatic)
5799,3,3,8165-ZJRNM,3,No,Female,0,Yes,Yes,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,23.75,1679.25,No,None,Bank transfer (automatic)
5800,1,2,8166-ORCHU,2,Yes,Male,1,Yes,No,33,Yes,No,Yes,Yes,No,Yes,No,Yes,2,Yes,93.55,3055.5,No,Fiber optic,Electronic check
